PING 10.1.0.232 (10.1.0.232) 56(84) bytes of data.
64 bytes from 10.1.1.174: icmp_seq=29 ttl=64 time=0.662 ms
64 bytes from 10.1.1.174: icmp_seq=30 ttl=64 time=0.638 ms
64 bytes from 10.1.1.174: icmp_seq=31 ttl=64 time=0.779 ms
64 bytes from 10.1.1.174: icmp_seq=32 ttl=64 time=0.657 ms
64 bytes from 10.1.1.174: icmp_seq=33 ttl=64 time=0.600 ms
64 bytes from 10.1.1.174: icmp_seq=34 ttl=64 time=0.623 ms
64 bytes from 10.1.1.174: icmp_seq=35 ttl=64 time=0.663 ms
64 bytes from 10.1.1.174: icmp_seq=36 ttl=64 time=0.662 ms
64 bytes from 10.1.1.174: icmp_seq=37 ttl=64 time=0.657 ms
64 bytes from 10.1.1.174: icmp_seq=38 ttl=64 time=0.653 ms
64 bytes from 10.1.1.174: icmp_seq=39 ttl=64 time=0.683 ms
64 bytes from 10.1.1.174: icmp_seq=40 ttl=64 time=0.721 ms
64 bytes from 10.1.1.174: icmp_seq=41 ttl=64 time=0.597 ms
64 bytes from 10.1.1.174: icmp_seq=42 ttl=64 time=0.556 ms
64 bytes from 10.1.1.174: icmp_seq=43 ttl=64 time=0.648 ms
64 bytes from 10.1.1.174: icmp_seq=44 ttl=64 time=0.697 ms
64 bytes from 10.1.1.174: icmp_seq=45 ttl=64 time=0.608 ms
64 bytes from 10.1.1.174: icmp_seq=46 ttl=64 time=0.693 ms
64 bytes from 10.1.1.174: icmp_seq=47 ttl=64 time=0.627 ms
64 bytes from 10.1.1.174: icmp_seq=48 ttl=64 time=0.643 ms
64 bytes from 10.1.1.174: icmp_seq=49 ttl=64 time=0.642 ms
64 bytes from 10.1.1.174: icmp_seq=50 ttl=64 time=0.611 ms

--- 10.1.1.174 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50149ms
rtt min/avg/max/mdev = 0.533/0.687/2.588/0.277 ms
PING 10.1.2.70 (10.1.2.70) 56(84) bytes of data.
64 bytes from 10.1.2.70: icmp_seq=1 ttl=64 time=0.015 ms
64 bytes from 10.1.2.70: icmp_seq=2 ttl=64 time=0.031 ms
64 bytes from 10.1.2.70: icmp_seq=3 ttl=64 time=0.028 ms
64 bytes from 10.1.2.70: icmp_seq=4 ttl=64 time=0.040 ms
64 bytes from 10.1.2.70: icmp_seq=5 ttl=64 time=0.027 ms
64 bytes from 10.1.2.70: icmp_seq=6 ttl=64 time=0.028 ms
64 bytes from 10.1.2.70: icmp_seq=7 ttl=64 time=0.040 ms
64 bytes from 10.1.2.70: icmp_seq=8 ttl=64 time=0.029 ms
64 bytes from 10.1.2.70: icmp_seq=9 ttl=64 time=0.029 ms
64 bytes from 10.1.2.70: icmp_seq=10 ttl=64 time=0.029 ms
64 bytes from 10.1.2.70: icmp_seq=11 ttl=64 time=0.029 ms
64 bytes from 10.1.2.70: icmp_seq=12 ttl=64 time=0.029 ms
64 bytes from 10.1.2.70: icmp_seq=13 ttl=64 time=0.028 ms
64 bytes from 10.1.2.70: icmp_seq=14 ttl=64 time=0.030 ms
64 bytes from 10.1.2.70: icmp_seq=15 ttl=64 time=0.028 ms
64 bytes from 10.1.2.70: icmp_seq=16 ttl=64 time=0.041 ms
64 bytes from 10.1.2.70: icmp_seq=17 ttl=64 time=0.031 ms
64 bytes from 10.1.2.70: icmp_seq=18 ttl=64 time=0.030 ms
64 bytes from 10.1.2.70: icmp_seq=19 ttl=64 time=0.028 ms
64 bytes from 10.1.2.70: icmp_seq=20 ttl=64 time=0.028 ms
64 bytes from 10.1.2.70: icmp_seq=21 ttl=64 time=0.047 ms
64 bytes from 10.1.2.70: icmp_seq=22 ttl=64 time=0.030 ms
64 bytes from 10.1.2.70: icmp_seq=23 ttl=64 time=0.029 ms
64 bytes from 10.1.2.70: icmp_seq=24 ttl=64 time=0.041 ms
64 bytes from 10.1.2.70: icmp_seq=25 ttl=64 time=0.029 ms
64 bytes from 10.1.2.70: icmp_seq=26 ttl=64 time=0.042 ms
64 bytes from 10.1.2.70: icmp_seq=27 ttl=64 time=0.030 ms
64 bytes from 10.1.2.70: icmp_seq=28 ttl=64 time=0.050 ms
64 bytes from 10.1.2.70: icmp_seq=29 ttl=64 time=0.028 ms
64 bytes from 10.1.2.70: icmp_seq=30 ttl=64 time=0.029 ms
64 bytes from 10.1.2.70: icmp_seq=31 ttl=64 time=0.028 ms
64 bytes from 10.1.2.70: icmp_seq=32 ttl=64 time=0.030 ms
64 bytes from 10.1.2.70: icmp_seq=33 ttl=64 time=0.028 ms
64 bytes from 10.1.2.70: icmp_seq=34 ttl=64 time=0.029 ms
64 bytes from 10.1.2.70: icmp_seq=35 ttl=64 time=0.029 ms
64 bytes from 10.1.2.70: icmp_seq=36 ttl=64 time=0.029 ms
64 bytes from 10.1.2.70: icmp_seq=37 ttl=64 time=0.029 ms
64 bytes from 10.1.2.70: icmp_seq=38 ttl=64 time=0.044 ms
64 bytes from 10.1.2.70: icmp_seq=39 ttl=64 time=0.030 ms
64 bytes from 10.1.2.70: icmp_seq=40 ttl=64 time=0.028 ms
64 bytes from 10.1.2.70: icmp_seq=41 ttl=64 time=0.028 ms
64 bytes from 10.1.2.70: icmp_seq=42 ttl=64 time=0.030 ms
64 bytes from 10.1.2.70: icmp_seq=43 ttl=64 time=0.039 ms
64 bytes from 10.1.2.70: icmp_seq=44 ttl=64 time=0.029 ms
64 bytes from 10.1.2.70: icmp_seq=45 ttl=64 time=0.038 ms
64 bytes from 10.1.2.70: icmp_seq=46 ttl=64 time=0.029 ms
64 bytes from 10.1.2.70: icmp_seq=47 ttl=64 time=0.029 ms
64 bytes from 10.1.2.70: icmp_seq=48 ttl=64 time=0.030 ms
64 bytes from 10.1.2.70: icmp_seq=49 ttl=64 time=0.027 ms
64 bytes from 10.1.2.70: icmp_seq=50 ttl=64 time=0.030 ms

--- 10.1.2.70 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50169ms
rtt min/avg/max/mdev = 0.015/0.031/0.050/0.007 ms
