PING 10.1.0.155 (10.1.0.155) 56(84) bytes of data.
64 bytes from 10.1.2.215: icmp_seq=9 ttl=64 time=1.26 ms
64 bytes from 10.1.2.215: icmp_seq=10 ttl=64 time=1.30 ms
64 bytes from 10.1.2.215: icmp_seq=11 ttl=64 time=1.24 ms
64 bytes from 10.1.2.215: icmp_seq=12 ttl=64 time=1.31 ms
64 bytes from 10.1.2.215: icmp_seq=13 ttl=64 time=1.30 ms
64 bytes from 10.1.2.215: icmp_seq=14 ttl=64 time=1.22 ms
64 bytes from 10.1.2.215: icmp_seq=15 ttl=64 time=1.22 ms
64 bytes from 10.1.2.215: icmp_seq=16 ttl=64 time=1.23 ms
64 bytes from 10.1.2.215: icmp_seq=17 ttl=64 time=1.27 ms
64 bytes from 10.1.2.215: icmp_seq=18 ttl=64 time=1.27 ms
64 bytes from 10.1.2.215: icmp_seq=19 ttl=64 time=1.29 ms
64 bytes from 10.1.2.215: icmp_seq=20 ttl=64 time=1.24 ms
64 bytes from 10.1.2.215: icmp_seq=21 ttl=64 time=1.26 ms
64 bytes from 10.1.2.215: icmp_seq=22 ttl=64 time=2.93 ms
64 bytes from 10.1.2.215: icmp_seq=23 ttl=64 time=1.35 ms
64 bytes from 10.1.2.215: icmp_seq=24 ttl=64 time=1.30 ms
64 bytes from 10.1.2.215: icmp_seq=25 ttl=64 time=1.35 ms
64 bytes from 10.1.2.215: icmp_seq=26 ttl=64 time=1.27 ms
64 bytes from 10.1.2.215: icmp_seq=27 ttl=64 time=1.28 ms
64 bytes from 10.1.2.215: icmp_seq=28 ttl=64 time=1.28 ms
64 bytes from 10.1.2.215: icmp_seq=29 ttl=64 time=1.27 ms
64 bytes from 10.1.2.215: icmp_seq=30 ttl=64 time=1.36 ms
64 bytes from 10.1.2.215: icmp_seq=31 ttl=64 time=1.28 ms
64 bytes from 10.1.2.215: icmp_seq=32 ttl=64 time=1.31 ms
64 bytes from 10.1.2.215: icmp_seq=33 ttl=64 time=1.30 ms
64 bytes from 10.1.2.215: icmp_seq=34 ttl=64 time=1.27 ms
64 bytes from 10.1.2.215: icmp_seq=35 ttl=64 time=1.30 ms
64 bytes from 10.1.2.215: icmp_seq=36 ttl=64 time=1.27 ms
64 bytes from 10.1.2.215: icmp_seq=37 ttl=64 time=1.31 ms
64 bytes from 10.1.2.215: icmp_seq=38 ttl=64 time=1.28 ms
64 bytes from 10.1.2.215: icmp_seq=39 ttl=64 time=1.25 ms
64 bytes from 10.1.2.215: icmp_seq=40 ttl=64 time=1.26 ms
64 bytes from 10.1.2.215: icmp_seq=41 ttl=64 time=1.24 ms
64 bytes from 10.1.2.215: icmp_seq=42 ttl=64 time=1.31 ms
64 bytes from 10.1.2.215: icmp_seq=43 ttl=64 time=1.36 ms
64 bytes from 10.1.2.215: icmp_seq=44 ttl=64 time=1.30 ms
64 bytes from 10.1.2.215: icmp_seq=45 ttl=64 time=1.25 ms
64 bytes from 10.1.2.215: icmp_seq=46 ttl=64 time=1.23 ms
64 bytes from 10.1.2.215: icmp_seq=47 ttl=64 time=1.28 ms
64 bytes from 10.1.2.215: icmp_seq=48 ttl=64 time=1.25 ms
64 bytes from 10.1.2.215: icmp_seq=49 ttl=64 time=1.27 ms
64 bytes from 10.1.2.215: icmp_seq=50 ttl=64 time=1.22 ms

--- 10.1.2.215 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49074ms
rtt min/avg/max/mdev = 1.222/1.314/2.932/0.234 ms
# From 18.140.243.188 in ap-southeast-1b to 10.1.2.215
