PING 10.1.0.80 (10.1.0.80) 56(84) bytes of data.
64 bytes from 10.1.2.153: icmp_seq=32 ttl=64 time=0.936 ms
64 bytes from 10.1.2.153: icmp_seq=33 ttl=64 time=1.04 ms
64 bytes from 10.1.2.153: icmp_seq=34 ttl=64 time=1.06 ms
64 bytes from 10.1.2.153: icmp_seq=35 ttl=64 time=1.14 ms
64 bytes from 10.1.2.153: icmp_seq=36 ttl=64 time=0.976 ms
64 bytes from 10.1.2.153: icmp_seq=37 ttl=64 time=1.09 ms
64 bytes from 10.1.2.153: icmp_seq=38 ttl=64 time=1.00 ms
64 bytes from 10.1.2.153: icmp_seq=39 ttl=64 time=1.00 ms
64 bytes from 10.1.2.153: icmp_seq=40 ttl=64 time=0.971 ms
64 bytes from 10.1.2.153: icmp_seq=41 ttl=64 time=0.978 ms
64 bytes from 10.1.2.153: icmp_seq=42 ttl=64 time=1.01 ms
64 bytes from 10.1.2.153: icmp_seq=43 ttl=64 time=1.03 ms
64 bytes from 10.1.2.153: icmp_seq=44 ttl=64 time=1.05 ms
64 bytes from 10.1.2.153: icmp_seq=45 ttl=64 time=1.08 ms
64 bytes from 10.1.2.153: icmp_seq=46 ttl=64 time=1.07 ms
64 bytes from 10.1.2.153: icmp_seq=47 ttl=64 time=0.992 ms
64 bytes from 10.1.2.153: icmp_seq=48 ttl=64 time=1.17 ms
64 bytes from 10.1.2.153: icmp_seq=49 ttl=64 time=1.02 ms
64 bytes from 10.1.2.153: icmp_seq=50 ttl=64 time=1.04 ms

--- 10.1.2.153 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49063ms
rtt min/avg/max/mdev = 0.900/1.045/1.963/0.153 ms
# From 18.184.254.125 in eu-central-1a to 10.1.2.153
