PING 10.1.0.80 (10.1.0.80) 56(84) bytes of data.
64 bytes from 10.1.1.119: icmp_seq=29 ttl=64 time=0.040 ms
64 bytes from 10.1.1.119: icmp_seq=30 ttl=64 time=0.032 ms
64 bytes from 10.1.1.119: icmp_seq=31 ttl=64 time=0.031 ms
64 bytes from 10.1.1.119: icmp_seq=32 ttl=64 time=0.040 ms
64 bytes from 10.1.1.119: icmp_seq=33 ttl=64 time=0.059 ms
64 bytes from 10.1.1.119: icmp_seq=34 ttl=64 time=0.032 ms
64 bytes from 10.1.1.119: icmp_seq=35 ttl=64 time=0.031 ms
64 bytes from 10.1.1.119: icmp_seq=36 ttl=64 time=0.033 ms
64 bytes from 10.1.1.119: icmp_seq=37 ttl=64 time=0.031 ms
64 bytes from 10.1.1.119: icmp_seq=38 ttl=64 time=0.040 ms
64 bytes from 10.1.1.119: icmp_seq=39 ttl=64 time=0.038 ms
64 bytes from 10.1.1.119: icmp_seq=40 ttl=64 time=0.029 ms
64 bytes from 10.1.1.119: icmp_seq=41 ttl=64 time=0.028 ms
64 bytes from 10.1.1.119: icmp_seq=42 ttl=64 time=0.036 ms
64 bytes from 10.1.1.119: icmp_seq=43 ttl=64 time=0.029 ms
64 bytes from 10.1.1.119: icmp_seq=44 ttl=64 time=0.027 ms
64 bytes from 10.1.1.119: icmp_seq=45 ttl=64 time=0.039 ms
64 bytes from 10.1.1.119: icmp_seq=46 ttl=64 time=0.032 ms
64 bytes from 10.1.1.119: icmp_seq=47 ttl=64 time=0.030 ms
64 bytes from 10.1.1.119: icmp_seq=48 ttl=64 time=0.028 ms
64 bytes from 10.1.1.119: icmp_seq=49 ttl=64 time=0.031 ms
64 bytes from 10.1.1.119: icmp_seq=50 ttl=64 time=0.029 ms

--- 10.1.1.119 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50168ms
rtt min/avg/max/mdev = 0.015/0.031/0.059/0.009 ms
PING 10.1.2.153 (10.1.2.153) 56(84) bytes of data.
64 bytes from 10.1.2.153: icmp_seq=1 ttl=64 time=0.779 ms
64 bytes from 10.1.2.153: icmp_seq=2 ttl=64 time=0.792 ms
64 bytes from 10.1.2.153: icmp_seq=3 ttl=64 time=0.943 ms
64 bytes from 10.1.2.153: icmp_seq=4 ttl=64 time=0.827 ms
64 bytes from 10.1.2.153: icmp_seq=5 ttl=64 time=0.803 ms
64 bytes from 10.1.2.153: icmp_seq=6 ttl=64 time=0.834 ms
64 bytes from 10.1.2.153: icmp_seq=7 ttl=64 time=0.681 ms
64 bytes from 10.1.2.153: icmp_seq=8 ttl=64 time=0.884 ms
64 bytes from 10.1.2.153: icmp_seq=9 ttl=64 time=0.849 ms
64 bytes from 10.1.2.153: icmp_seq=10 ttl=64 time=0.770 ms
64 bytes from 10.1.2.153: icmp_seq=11 ttl=64 time=0.760 ms
64 bytes from 10.1.2.153: icmp_seq=12 ttl=64 time=0.673 ms
64 bytes from 10.1.2.153: icmp_seq=13 ttl=64 time=0.760 ms
64 bytes from 10.1.2.153: icmp_seq=14 ttl=64 time=0.724 ms
64 bytes from 10.1.2.153: icmp_seq=15 ttl=64 time=0.713 ms
64 bytes from 10.1.2.153: icmp_seq=16 ttl=64 time=0.683 ms
64 bytes from 10.1.2.153: icmp_seq=17 ttl=64 time=0.796 ms
64 bytes from 10.1.2.153: icmp_seq=18 ttl=64 time=0.870 ms
64 bytes from 10.1.2.153: icmp_seq=19 ttl=64 time=0.756 ms
64 bytes from 10.1.2.153: icmp_seq=20 ttl=64 time=0.828 ms
64 bytes from 10.1.2.153: icmp_seq=21 ttl=64 time=0.848 ms
64 bytes from 10.1.2.153: icmp_seq=22 ttl=64 time=0.762 ms
64 bytes from 10.1.2.153: icmp_seq=23 ttl=64 time=0.880 ms
64 bytes from 10.1.2.153: icmp_seq=24 ttl=64 time=0.726 ms
64 bytes from 10.1.2.153: icmp_seq=25 ttl=64 time=0.734 ms
64 bytes from 10.1.2.153: icmp_seq=26 ttl=64 time=0.713 ms
64 bytes from 10.1.2.153: icmp_seq=27 ttl=64 time=0.802 ms
64 bytes from 10.1.2.153: icmp_seq=28 ttl=64 time=0.861 ms
64 bytes from 10.1.2.153: icmp_seq=29 ttl=64 time=0.785 ms
64 bytes from 10.1.2.153: icmp_seq=30 ttl=64 time=0.834 ms
64 bytes from 10.1.2.153: icmp_seq=31 ttl=64 time=0.856 ms
64 bytes from 10.1.2.153: icmp_seq=32 ttl=64 time=0.776 ms
64 bytes from 10.1.2.153: icmp_seq=33 ttl=64 time=0.816 ms
64 bytes from 10.1.2.153: icmp_seq=34 ttl=64 time=0.796 ms
64 bytes from 10.1.2.153: icmp_seq=35 ttl=64 time=0.787 ms
64 bytes from 10.1.2.153: icmp_seq=36 ttl=64 time=0.918 ms
64 bytes from 10.1.2.153: icmp_seq=37 ttl=64 time=0.794 ms
64 bytes from 10.1.2.153: icmp_seq=38 ttl=64 time=0.783 ms
64 bytes from 10.1.2.153: icmp_seq=39 ttl=64 time=0.871 ms
64 bytes from 10.1.2.153: icmp_seq=40 ttl=64 time=0.803 ms
64 bytes from 10.1.2.153: icmp_seq=41 ttl=64 time=0.806 ms
64 bytes from 10.1.2.153: icmp_seq=42 ttl=64 time=0.791 ms
64 bytes from 10.1.2.153: icmp_seq=43 ttl=64 time=0.845 ms
64 bytes from 10.1.2.153: icmp_seq=44 ttl=64 time=0.852 ms
64 bytes from 10.1.2.153: icmp_seq=45 ttl=64 time=0.855 ms
64 bytes from 10.1.2.153: icmp_seq=46 ttl=64 time=0.824 ms
64 bytes from 10.1.2.153: icmp_seq=47 ttl=64 time=0.817 ms
64 bytes from 10.1.2.153: icmp_seq=48 ttl=64 time=0.863 ms
64 bytes from 10.1.2.153: icmp_seq=49 ttl=64 time=0.806 ms
64 bytes from 10.1.2.153: icmp_seq=50 ttl=64 time=0.756 ms

--- 10.1.2.153 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50071ms
rtt min/avg/max/mdev = 0.673/0.801/0.943/0.067 ms
# From 52.57.246.169 in eu-central-1b to 10.1.2.153
