PING 10.1.0.123 (10.1.0.123) 56(84) bytes of data.
64 bytes from 10.1.1.169: icmp_seq=47 ttl=64 time=0.452 ms
64 bytes from 10.1.1.169: icmp_seq=48 ttl=64 time=0.386 ms
64 bytes from 10.1.1.169: icmp_seq=49 ttl=64 time=0.412 ms
64 bytes from 10.1.1.169: icmp_seq=50 ttl=64 time=0.387 ms

--- 10.1.1.169 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50156ms
rtt min/avg/max/mdev = 0.322/0.410/0.570/0.051 ms
PING 10.1.2.181 (10.1.2.181) 56(84) bytes of data.
64 bytes from 10.1.2.181: icmp_seq=1 ttl=64 time=0.010 ms
64 bytes from 10.1.2.181: icmp_seq=2 ttl=64 time=0.024 ms
64 bytes from 10.1.2.181: icmp_seq=3 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=4 ttl=64 time=0.026 ms
64 bytes from 10.1.2.181: icmp_seq=5 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=6 ttl=64 time=0.024 ms
64 bytes from 10.1.2.181: icmp_seq=7 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=8 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=9 ttl=64 time=0.026 ms
64 bytes from 10.1.2.181: icmp_seq=10 ttl=64 time=0.026 ms
64 bytes from 10.1.2.181: icmp_seq=11 ttl=64 time=0.031 ms
64 bytes from 10.1.2.181: icmp_seq=12 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=13 ttl=64 time=0.026 ms
64 bytes from 10.1.2.181: icmp_seq=14 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=15 ttl=64 time=0.023 ms
64 bytes from 10.1.2.181: icmp_seq=16 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=17 ttl=64 time=0.024 ms
64 bytes from 10.1.2.181: icmp_seq=18 ttl=64 time=0.026 ms
64 bytes from 10.1.2.181: icmp_seq=19 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=20 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=21 ttl=64 time=0.028 ms
64 bytes from 10.1.2.181: icmp_seq=22 ttl=64 time=0.024 ms
64 bytes from 10.1.2.181: icmp_seq=23 ttl=64 time=0.024 ms
64 bytes from 10.1.2.181: icmp_seq=24 ttl=64 time=0.024 ms
64 bytes from 10.1.2.181: icmp_seq=25 ttl=64 time=0.027 ms
64 bytes from 10.1.2.181: icmp_seq=26 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=27 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=28 ttl=64 time=0.024 ms
64 bytes from 10.1.2.181: icmp_seq=29 ttl=64 time=0.028 ms
64 bytes from 10.1.2.181: icmp_seq=30 ttl=64 time=0.026 ms
64 bytes from 10.1.2.181: icmp_seq=31 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=32 ttl=64 time=0.024 ms
64 bytes from 10.1.2.181: icmp_seq=33 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=34 ttl=64 time=0.026 ms
64 bytes from 10.1.2.181: icmp_seq=35 ttl=64 time=0.026 ms
64 bytes from 10.1.2.181: icmp_seq=36 ttl=64 time=0.030 ms
64 bytes from 10.1.2.181: icmp_seq=37 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=38 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=39 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=40 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=41 ttl=64 time=0.024 ms
64 bytes from 10.1.2.181: icmp_seq=42 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=43 ttl=64 time=0.026 ms
64 bytes from 10.1.2.181: icmp_seq=44 ttl=64 time=0.026 ms
64 bytes from 10.1.2.181: icmp_seq=45 ttl=64 time=0.026 ms
64 bytes from 10.1.2.181: icmp_seq=46 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=47 ttl=64 time=0.025 ms
64 bytes from 10.1.2.181: icmp_seq=48 ttl=64 time=0.024 ms
64 bytes from 10.1.2.181: icmp_seq=49 ttl=64 time=0.027 ms
64 bytes from 10.1.2.181: icmp_seq=50 ttl=64 time=0.026 ms

--- 10.1.2.181 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50160ms
rtt min/avg/max/mdev = 0.010/0.025/0.031/0.003 ms
PING 10.1.3.153 (10.1.3.153) 56(84) bytes of data.
64 bytes from 10.1.3.153: icmp_seq=1 ttl=64 time=0.668 ms
64 bytes from 10.1.3.153: icmp_seq=2 ttl=64 time=0.538 ms
64 bytes from 10.1.3.153: icmp_seq=3 ttl=64 time=0.604 ms
64 bytes from 10.1.3.153: icmp_seq=4 ttl=64 time=0.580 ms
64 bytes from 10.1.3.153: icmp_seq=5 ttl=64 time=0.622 ms
64 bytes from 10.1.3.153: icmp_seq=6 ttl=64 time=0.624 ms
64 bytes from 10.1.3.153: icmp_seq=7 ttl=64 time=0.633 ms
64 bytes from 10.1.3.153: icmp_seq=8 ttl=64 time=0.607 ms
64 bytes from 10.1.3.153: icmp_seq=9 ttl=64 time=0.694 ms
64 bytes from 10.1.3.153: icmp_seq=10 ttl=64 time=0.723 ms
64 bytes from 10.1.3.153: icmp_seq=11 ttl=64 time=0.635 ms
64 bytes from 10.1.3.153: icmp_seq=12 ttl=64 time=0.714 ms
64 bytes from 10.1.3.153: icmp_seq=13 ttl=64 time=0.607 ms
64 bytes from 10.1.3.153: icmp_seq=14 ttl=64 time=0.718 ms
64 bytes from 10.1.3.153: icmp_seq=15 ttl=64 time=0.624 ms
64 bytes from 10.1.3.153: icmp_seq=16 ttl=64 time=0.550 ms
64 bytes from 10.1.3.153: icmp_seq=17 ttl=64 time=0.690 ms
64 bytes from 10.1.3.153: icmp_seq=18 ttl=64 time=0.605 ms
64 bytes from 10.1.3.153: icmp_seq=19 ttl=64 time=0.686 ms
64 bytes from 10.1.3.153: icmp_seq=20 ttl=64 time=0.701 ms
64 bytes from 10.1.3.153: icmp_seq=21 ttl=64 time=0.628 ms
64 bytes from 10.1.3.153: icmp_seq=22 ttl=64 time=0.657 ms
64 bytes from 10.1.3.153: icmp_seq=23 ttl=64 time=0.605 ms
64 bytes from 10.1.3.153: icmp_seq=24 ttl=64 time=0.583 ms
64 bytes from 10.1.3.153: icmp_seq=25 ttl=64 time=0.536 ms
